drug_internal_id,drug_id,drug_name,warning_type,warning_class,warning_description,efo_id,efo_term,warning_year,warning_country
674583,CHEMBL1200632,CLINDAMYCIN PALMITATE HYDROCHLORIDE,Black Box Warning,infectious disease,,,,,United States
674595,CHEMBL1200644,FONDAPARINUX SODIUM,Black Box Warning,vascular toxicity,,,,,United States
674610,CHEMBL1200659,ENALAPRIL MALEATE,Black Box Warning,teratogenicity,,,,,United States
674610,CHEMBL1200659,ENALAPRIL MALEATE,Black Box Warning,cardiotoxicity,,,,,United States
674626,CHEMBL1200675,TOREMIFENE CITRATE,Black Box Warning,cardiotoxicity,,,,,United States
674632,CHEMBL1200681,MONTELUKAST SODIUM,Black Box Warning,,,,,,United States
674632,CHEMBL1200681,MONTELUKAST SODIUM,Black Box Warning,psychiatric toxicity,,,,,United States
674632,CHEMBL1200681,MONTELUKAST SODIUM,Black Box Warning,neurotoxicity,,,,,United States
674632,CHEMBL1200681,MONTELUKAST SODIUM,Black Box Warning,cardiotoxicity,,,,,United States
674633,CHEMBL1200682,SODIUM OXYBATE,Black Box Warning,respiratory toxicity,,,,,United States
674633,CHEMBL1200682,SODIUM OXYBATE,Black Box Warning,misuse,,,,,United States
674633,CHEMBL1200682,SODIUM OXYBATE,Black Box Warning,neurotoxicity,,,,,United States
674637,CHEMBL1200686,PIMECROLIMUS,Black Box Warning,carcinogenicity,,,,,United States
674643,CHEMBL1200692,OLMESARTAN MEDOXOMIL,Black Box Warning,teratogenicity,,,,,United States
674643,CHEMBL1200692,OLMESARTAN MEDOXOMIL,Black Box Warning,cardiotoxicity,,,,,United States
674646,CHEMBL1200695,PHENYLPROPANOLAMINE HYDROCHLORIDE,Withdrawn,neurotoxicity,Increased risk of hemorrhagic stroke,EFO:0020921,hemorrhagic stroke,1987.0,Australia; Bhutan; Timor-Leste; South Korea; United States; Canada; Singapore; Malaysia; Brazil; Germany
674654,CHEMBL1200703,CHLORDIAZEPOXIDE HYDROCHLORIDE,Black Box Warning,,,,,,United States
674654,CHEMBL1200703,CHLORDIAZEPOXIDE HYDROCHLORIDE,Black Box Warning,misuse,,,,,United States
674661,CHEMBL1200710,CLOMIPRAMINE HYDROCHLORIDE,Black Box Warning,psychiatric toxicity,,,,,United States
674665,CHEMBL1200714,CHLORMEZANONE,Withdrawn,dermatological toxicity,Hepatotoxicity; Steven-Johnson Syndrome; Toxic Epidermal Necrolysis,EFO:0004276,Stevens-Johnson syndrome,1996.0,Worldwide
674665,CHEMBL1200714,CHLORMEZANONE,Withdrawn,dermatological toxicity,"Toxic epidermal necrolysis (TEN), Stevens-Johnson syndrome and Erythema multiforme majus",EFO:1000694,erythema multiforme,1996.0,Worldwide
674665,CHEMBL1200714,CHLORMEZANONE,Withdrawn,dermatological toxicity,"Severe cutaneous reactions including life-threatening toxic epidermal necrolysis, Stevens-Johnson syndrome, and fixed drug eruptions",EFO:0004276,Stevens-Johnson syndrome,1996.0,Worldwide
674665,CHEMBL1200714,CHLORMEZANONE,Withdrawn,dermatological toxicity,Hepatotoxicity; Steven-Johnson Syndrome; Toxic Epidermal Necrolysis,EFO:0004775,toxic epidermal necrolysis,1996.0,Worldwide
674665,CHEMBL1200714,CHLORMEZANONE,Withdrawn,dermatological toxicity,Life-threatening toxic epidermal necrolysis and borderline major bullous forms,EFO:0004775,toxic epidermal necrolysis,1996.0,Worldwide
674665,CHEMBL1200714,CHLORMEZANONE,Withdrawn,dermatological toxicity,"Severe cutaneous reactions including life-threatening toxic epidermal necrolysis, Stevens-Johnson syndrome, and fixed drug eruptions",EFO:0004775,toxic epidermal necrolysis,1996.0,Worldwide
674665,CHEMBL1200714,CHLORMEZANONE,Withdrawn,hepatotoxicity,Hepatotoxicity; Steven-Johnson Syndrome; Toxic Epidermal Necrolysis,EFO:0011052,hepatotoxicity,1996.0,Worldwide
674665,CHEMBL1200714,CHLORMEZANONE,Withdrawn,hepatotoxicity,Hepatotoxicity; Steven-Johnson Syndrome; Toxic Epidermal Necrolysis,EFO:0004228,drug-induced liver injury,1996.0,Worldwide
674665,CHEMBL1200714,CHLORMEZANONE,Withdrawn,dermatological toxicity,"Toxic epidermal necrolysis (TEN), Stevens-Johnson syndrome and Erythema multiforme majus",EFO:0004276,Stevens-Johnson syndrome,1996.0,Worldwide
674665,CHEMBL1200714,CHLORMEZANONE,Withdrawn,dermatological toxicity,"Toxic epidermal necrolysis (TEN), Stevens-Johnson syndrome and Erythema multiforme majus",EFO:0004775,toxic epidermal necrolysis,1996.0,Worldwide
674678,CHEMBL1200727,RUBIDIUM CHLORIDE RB 82,Black Box Warning,,,,,,United States
674680,CHEMBL1200729,CHLORAMPHENICOL SODIUM SUCCINATE,Black Box Warning,hematological toxicity,,,,,United States
674686,CHEMBL1200735,MOXIFLOXACIN HYDROCHLORIDE,Black Box Warning,neurotoxicity,,,,,United States
674686,CHEMBL1200735,MOXIFLOXACIN HYDROCHLORIDE,Black Box Warning,musculoskeletal toxicity,,,,,United States
674686,CHEMBL1200735,MOXIFLOXACIN HYDROCHLORIDE,Black Box Warning,cardiotoxicity,,,,,United States
674701,CHEMBL1200750,PROMETHAZINE HYDROCHLORIDE,Black Box Warning,respiratory toxicity,,,,,United States
674701,CHEMBL1200750,PROMETHAZINE HYDROCHLORIDE,Black Box Warning,infectious disease,,,,,United States
674701,CHEMBL1200750,PROMETHAZINE HYDROCHLORIDE,Black Box Warning,vascular toxicity,,,,,United States
674701,CHEMBL1200750,PROMETHAZINE HYDROCHLORIDE,Black Box Warning,,,,,,United States
674715,CHEMBL1200764,METHACHOLINE CHLORIDE,Black Box Warning,,,,,,United States
674724,CHEMBL1200773,TOCAINIDE HYDROCHLORIDE,Black Box Warning,,,,,,United States
674730,CHEMBL1200779,TROVAFLOXACIN MESYLATE,Black Box Warning,,,,,,United States
674730,CHEMBL1200779,TROVAFLOXACIN MESYLATE,Withdrawn,hepatotoxicity,Hepatic adverse reactions,EFO:0004228,drug-induced liver injury,1999.0,Philippines; United States; European Union
674730,CHEMBL1200779,TROVAFLOXACIN MESYLATE,Withdrawn,hepatotoxicity,Hepatotoxicity,EFO:0004228,drug-induced liver injury,1999.0,Philippines; United States; European Union
674730,CHEMBL1200779,TROVAFLOXACIN MESYLATE,Withdrawn,hepatotoxicity,Hepatotoxicity,EFO:0011052,hepatotoxicity,1999.0,Philippines; United States; European Union
674730,CHEMBL1200779,TROVAFLOXACIN MESYLATE,Withdrawn,hepatotoxicity,Hepatic adverse reactions,EFO:0011052,hepatotoxicity,1999.0,Philippines; United States; European Union
674732,CHEMBL1200781,CITALOPRAM HYDROBROMIDE,Black Box Warning,psychiatric toxicity,,,,,United States
674739,CHEMBL1200788,CISAPRIDE MONOHYDRATE,Withdrawn,cardiotoxicity,"Serious cardiac arrhythmias (e.g. ventricular tachycardia, torsades de pointes, and ventricular fibrillation) and sudden cardiac deaths",EFO:0005307,torsades de pointes,2000.0,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada; Singapore; Germany; Bahrain; Turkey; Cuba; Japan
674739,CHEMBL1200788,CISAPRIDE MONOHYDRATE,Withdrawn,cardiotoxicity,Rare but serious cardiac adverse effects; Adverse cardiac events published by the FDA.; Serious cardiovascular adverse effects,EFO:1001482,cardiotoxicity,2000.0,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada; Singapore; Germany; Bahrain; Turkey; Cuba; Japan
674739,CHEMBL1200788,CISAPRIDE MONOHYDRATE,Withdrawn,cardiotoxicity,"Serious cardiac arrhythmias (e.g. ventricular tachycardia, torsades de pointes, and ventricular fibrillation) and sudden cardiac deaths",EFO:0004287,ventricular fibrillation,2000.0,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada; Singapore; Germany; Bahrain; Turkey; Cuba; Japan
674739,CHEMBL1200788,CISAPRIDE MONOHYDRATE,Withdrawn,,Documented reports on adverse events including deaths associated with its use; Rare but serious heart complications including arrhythmias and sudden death,PATO:0001422,dead,2000.0,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada; Singapore; Germany; Bahrain; Turkey; Cuba; Japan
674739,CHEMBL1200788,CISAPRIDE MONOHYDRATE,Withdrawn,cardiotoxicity,Fatal arrhythmia,EFO:0004269,cardiac arrhythmia,2000.0,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada; Singapore; Germany; Bahrain; Turkey; Cuba; Japan
674739,CHEMBL1200788,CISAPRIDE MONOHYDRATE,Withdrawn,cardiotoxicity,Association with cardiac arrhythmias and a number of deaths,EFO:0004269,cardiac arrhythmia,2000.0,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada; Singapore; Germany; Bahrain; Turkey; Cuba; Japan
674739,CHEMBL1200788,CISAPRIDE MONOHYDRATE,Withdrawn,,Association with cardiac arrhythmias and a number of deaths,PATO:0001422,dead,2000.0,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada; Singapore; Germany; Bahrain; Turkey; Cuba; Japan
674739,CHEMBL1200788,CISAPRIDE MONOHYDRATE,Withdrawn,cardiotoxicity,Serious cardiovascular adverse effects,EFO:1001482,cardiotoxicity,2000.0,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada; Singapore; Germany; Bahrain; Turkey; Cuba; Japan
674739,CHEMBL1200788,CISAPRIDE MONOHYDRATE,Withdrawn,cardiotoxicity,Possibility of rare but serious heart complications including arrhythmias and sudden death; Rare but serious heart complications including arrhythmias and sudden death; Increased risk of cardiac arrhythmias in patients taking other medications or suffering from underlying conditions known to increase risk of cardiac arrhythmias,EFO:0004269,cardiac arrhythmia,2000.0,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada; Singapore; Germany; Bahrain; Turkey; Cuba; Japan
674739,CHEMBL1200788,CISAPRIDE MONOHYDRATE,Withdrawn,cardiotoxicity,Reports about cardiac arrhythmias with highest strength cisapride,EFO:0004269,cardiac arrhythmia,2000.0,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada; Singapore; Germany; Bahrain; Turkey; Cuba; Japan
674739,CHEMBL1200788,CISAPRIDE MONOHYDRATE,Withdrawn,,Risk/benefit ratio is further reviewed,,,2000.0,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada; Singapore; Germany; Bahrain; Turkey; Cuba; Japan
674739,CHEMBL1200788,CISAPRIDE MONOHYDRATE,Withdrawn,cardiotoxicity,"Serious cardiac arrhythmias (e.g. ventricular tachycardia, torsades de pointes, and ventricular fibrillation) and sudden cardiac deaths",NCIT:C50911,Sudden Cardiac Death,2000.0,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada; Singapore; Germany; Bahrain; Turkey; Cuba; Japan
674739,CHEMBL1200788,CISAPRIDE MONOHYDRATE,Withdrawn,cardiotoxicity,"Serious cardiac arrhythmias (e.g. ventricular tachycardia, torsades de pointes, and ventricular fibrillation) and sudden cardiac deaths",EFO:0004269,cardiac arrhythmia,2000.0,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada; Singapore; Germany; Bahrain; Turkey; Cuba; Japan
674739,CHEMBL1200788,CISAPRIDE MONOHYDRATE,Withdrawn,cardiotoxicity,"Serious cardiac arrhythmias (e.g. ventricular tachycardia, torsades de pointes, and ventricular fibrillation) and sudden cardiac deaths",EFO:0005306,ventricular tachycardia,2000.0,Armenia; Brunei; Mauritius; Bhutan; United Kingdom; Philippines; United States; Oman; Canada; Singapore; Germany; Bahrain; Turkey; Cuba; Japan
674745,CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE,Black Box Warning,respiratory toxicity,,,,,United States
674745,CHEMBL1200794,OXYMORPHONE HYDROCHLORIDE,Black Box Warning,misuse,,,,,United States
674749,CHEMBL1200798,TRAZODONE HYDROCHLORIDE,Black Box Warning,psychiatric toxicity,,,,,United States
674755,CHEMBL1200804,DICLOFENAC POTASSIUM,Black Box Warning,neurotoxicity,,,,,United States
674755,CHEMBL1200804,DICLOFENAC POTASSIUM,Black Box Warning,gastrointestinal toxicity,,,,,United States
674755,CHEMBL1200804,DICLOFENAC POTASSIUM,Black Box Warning,cardiotoxicity,,,,,United States
674757,CHEMBL1200806,NAPROXEN SODIUM,Black Box Warning,neurotoxicity,,,,,United States
674757,CHEMBL1200806,NAPROXEN SODIUM,Black Box Warning,cardiotoxicity,,,,,United States
674757,CHEMBL1200806,NAPROXEN SODIUM,Black Box Warning,gastrointestinal toxicity,,,,,United States
674773,CHEMBL1200822,FLECAINIDE ACETATE,Black Box Warning,cardiotoxicity,,,,,United States
674776,CHEMBL1200825,METHADONE HYDROCHLORIDE,Black Box Warning,misuse,,,,,United States
674776,CHEMBL1200825,METHADONE HYDROCHLORIDE,Black Box Warning,respiratory toxicity,,,,,United States
674776,CHEMBL1200825,METHADONE HYDROCHLORIDE,Black Box Warning,cardiotoxicity,,,,,United States
674777,CHEMBL1200826,LITHIUM CARBONATE,Black Box Warning,misuse,,,,,United States
674777,CHEMBL1200826,LITHIUM CARBONATE,Black Box Warning,infectious disease,,,,,United States
674781,CHEMBL1200830,FERROUS SULFATE,Black Box Warning,misuse,,,,,United States
674799,CHEMBL1200848,HYDROXYPROGESTERONE CAPROATE,Withdrawn,carcinogenicity,possible but unconfirmed risk of cancer,EFO:0011046,carcinogenicity,2024.0,European Union
674799,CHEMBL1200848,HYDROXYPROGESTERONE CAPROATE,Withdrawn,carcinogenicity,increased risk of cancer in offspring exposed to 17-OHPC in utero,EFO:0011046,carcinogenicity,2024.0,European Union
674801,CHEMBL1200850,GANCICLOVIR SODIUM,Black Box Warning,carcinogenicity,,,,,United States
674801,CHEMBL1200850,GANCICLOVIR SODIUM,Black Box Warning,hematological toxicity,,,,,United States
674801,CHEMBL1200850,GANCICLOVIR SODIUM,Black Box Warning,teratogenicity,,,,,United States
674805,CHEMBL1200854,FLUPHENAZINE DECANOATE,Black Box Warning,psychiatric toxicity,,,,,United States
674814,CHEMBL1200863,MELPHALAN HYDROCHLORIDE,Black Box Warning,immune system toxicity,,,,,United States
674814,CHEMBL1200863,MELPHALAN HYDROCHLORIDE,Black Box Warning,hematological toxicity,,,,,United States
674814,CHEMBL1200863,MELPHALAN HYDROCHLORIDE,Black Box Warning,musculoskeletal toxicity,,,,,United States
674814,CHEMBL1200863,MELPHALAN HYDROCHLORIDE,Black Box Warning,teratogenicity,,,,,United States
674814,CHEMBL1200863,MELPHALAN HYDROCHLORIDE,Black Box Warning,hepatotoxicity,,,,,United States
674830,CHEMBL1200879,WARFARIN SODIUM,Black Box Warning,vascular toxicity,,,,,United States
674830,CHEMBL1200879,WARFARIN SODIUM,Black Box Warning,carcinogenicity,,,,,United States
674836,CHEMBL1200885,ALOSETRON HYDROCHLORIDE,Black Box Warning,gastrointestinal toxicity,,,,,United States
674841,CHEMBL1200890,OXYCODONE HYDROCHLORIDE,Black Box Warning,misuse,,,,,United States
674841,CHEMBL1200890,OXYCODONE HYDROCHLORIDE,Black Box Warning,respiratory toxicity,,,,,United States
674841,CHEMBL1200890,OXYCODONE HYDROCHLORIDE,Black Box Warning,cardiotoxicity,,,,,United States
674841,CHEMBL1200890,OXYCODONE HYDROCHLORIDE,Withdrawn,drug misuse,abuse-deterrent properties,MONDO:0002491,substance abuse,2013.0,United States
674846,CHEMBL1200895,PHENELZINE SULFATE,Black Box Warning,psychiatric toxicity,,,,,United States
674854,CHEMBL1200903,SECOBARBITAL SODIUM,Withdrawn,drug misuse,Self-poisoning,EFO:0008546,poisoning,1980.0,France; Norway
674867,CHEMBL1200916,THIORIDAZINE HYDROCHLORIDE,Black Box Warning,cardiotoxicity,,,,,United States
674867,CHEMBL1200916,THIORIDAZINE HYDROCHLORIDE,Black Box Warning,infectious disease,,,,,United States
674867,CHEMBL1200916,THIORIDAZINE HYDROCHLORIDE,Withdrawn,cardiotoxicity,Cardiac arrythmias,EFO:0004269,cardiac arrhythmia,2005.0,Worldwide
674891,CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,Black Box Warning,neurotoxicity,,,,,United States
674891,CHEMBL1200940,METOCLOPRAMIDE HYDROCHLORIDE,Black Box Warning,cardiotoxicity,,,,,United States
674896,CHEMBL1200945,PENTETATE CALCIUM TRISODIUM,Black Box Warning,respiratory toxicity,,,,,United States
674896,CHEMBL1200945,PENTETATE CALCIUM TRISODIUM,Black Box Warning,,,,,,United States
674898,CHEMBL1200947,METIPRANOLOL HYDROCHLORIDE,Withdrawn,occular toxicity,Uveitis,EFO:1001231,uveitis,1990.0,United Kingdom
674899,CHEMBL1200948,TRIMIPRAMINE MALEATE,Black Box Warning,psychiatric toxicity,,,,,United States
674903,CHEMBL1200952,METHAMPHETAMINE HYDROCHLORIDE,Black Box Warning,misuse,,,,,United States
674906,CHEMBL1200955,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,Black Box Warning,carcinogenicity,,,,,United States
674906,CHEMBL1200955,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,Black Box Warning,immune system toxicity,,,,,United States
674906,CHEMBL1200955,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,Black Box Warning,teratogenicity,,,,,United States
674906,CHEMBL1200955,MYCOPHENOLATE MOFETIL HYDROCHLORIDE,Black Box Warning,infectious disease,,,,,United States
674915,CHEMBL1200964,AMITRIPTYLINE HYDROCHLORIDE,Black Box Warning,psychiatric toxicity,,,,,United States
674924,CHEMBL1200973,ESTRADIOL CYPIONATE,Black Box Warning,vascular toxicity,,,,,United States
674924,CHEMBL1200973,ESTRADIOL CYPIONATE,Black Box Warning,neurotoxicity,,,,,United States
674924,CHEMBL1200973,ESTRADIOL CYPIONATE,Black Box Warning,cardiotoxicity,,,,,United States
674924,CHEMBL1200973,ESTRADIOL CYPIONATE,Black Box Warning,carcinogenicity,,,,,United States
674927,CHEMBL1200976,IDARUBICIN HYDROCHLORIDE,Black Box Warning,hematological toxicity,,,,,United States
674927,CHEMBL1200976,IDARUBICIN HYDROCHLORIDE,Black Box Warning,cardiotoxicity,,,,,United States
674931,CHEMBL1200980,ESTROPIPATE,Black Box Warning,cardiotoxicity,,,,,United States
674931,CHEMBL1200980,ESTROPIPATE,Black Box Warning,vascular toxicity,,,,,United States
674931,CHEMBL1200980,ESTROPIPATE,Black Box Warning,neurotoxicity,,,,,United States
674931,CHEMBL1200980,ESTROPIPATE,Black Box Warning,carcinogenicity,,,,,United States
674932,CHEMBL1200981,EPIRUBICIN HYDROCHLORIDE,Black Box Warning,cardiotoxicity,,,,,United States
674932,CHEMBL1200981,EPIRUBICIN HYDROCHLORIDE,Black Box Warning,hematological toxicity,,,,,United States
674932,CHEMBL1200981,EPIRUBICIN HYDROCHLORIDE,Black Box Warning,carcinogenicity,,,,,United States
674934,CHEMBL1200983,GALLIUM NITRATE,Black Box Warning,,,,,,United States
674937,CHEMBL1200986,HALOPERIDOL DECANOATE,Black Box Warning,psychiatric toxicity,,,,,United States
674938,CHEMBL1200987,EPROSARTAN MESYLATE,Black Box Warning,,,,,,United States
209829,CHEMBL1201,THIOTHIXENE,Black Box Warning,psychiatric toxicity,,,,,United States
674952,CHEMBL1201001,MECHLORETHAMINE HYDROCHLORIDE,Black Box Warning,,,,,,United States
674962,CHEMBL1201011,QUINAPRIL HYDROCHLORIDE,Black Box Warning,teratogenicity,,,,,United States
674971,CHEMBL1201020,DISOPYRAMIDE PHOSPHATE,Black Box Warning,cardiotoxicity,,,,,United States
674971,CHEMBL1201020,DISOPYRAMIDE PHOSPHATE,Black Box Warning,musculoskeletal toxicity,,,,,United States
674983,CHEMBL1201032,RIZATRIPTAN BENZOATE,Black Box Warning,,,,,,United States
675003,CHEMBL1201052,MESORIDAZINE BESYLATE,Black Box Warning,,,,,,United States
675012,CHEMBL1201061,LEVALBUTEROL HYDROCHLORIDE,Black Box Warning,,,,,,United States
675014,CHEMBL1201063,PROPAFENONE HYDROCHLORIDE,Black Box Warning,,,,,,United States
675017,CHEMBL1201066,VENLAFAXINE HYDROCHLORIDE,Black Box Warning,psychiatric toxicity,,,,,United States
675017,CHEMBL1201066,VENLAFAXINE HYDROCHLORIDE,Black Box Warning,gastrointestinal toxicity,,,,,United States
