drug_internal_id,drug_id,drug_name,protein_internal_id,protein_id,protein_name,pchembl_max,pchembl_avg,best_value,num_measurements,confidence
139225,CHEMBL1071,OXAPROZIN,126,CHEMBL230,Prostaglandin G/H synthase 2,6.96,6.96,110.0,1,9
139225,CHEMBL1071,OXAPROZIN,127,CHEMBL231,Histamine H1 receptor,6.51,6.51,310.0,1,8
139225,CHEMBL1071,OXAPROZIN,103668,CHEMBL1293235,Prelamin-A/C,6.45,6.45,354.8,1,9
139225,CHEMBL1071,OXAPROZIN,106142,CHEMBL2364163,Complement C5,6.19,6.19,640.0,1,9
139225,CHEMBL1071,OXAPROZIN,96,CHEMBL221,Prostaglandin G/H synthase 1,6.13,5.95,740.0,3,9
139225,CHEMBL1071,OXAPROZIN,130,CHEMBL234,D(3) dopamine receptor,6.09,6.09,810.0,1,8
139225,CHEMBL1071,OXAPROZIN,72,CHEMBL217,D(2) dopamine receptor,5.93,5.93,1180.0,1,8
139225,CHEMBL1071,OXAPROZIN,117992,CHEMBL4295747,"Serine hydroxymethyltransferase, mitochondrial",5.71,5.71,1949.84,1,9
139225,CHEMBL1071,OXAPROZIN,12912,CHEMBL3622,Cytochrome P450 2C19,5.6,5.6,2511.9,1,9
139281,CHEMBL1072,BUMETANIDE,100325,CHEMBL4261,Hypoxia-inducible factor 1-alpha,6.1,5.95,794.3,4,9
139281,CHEMBL1072,BUMETANIDE,103769,CHEMBL1615383,Solute carrier family 12 member 2,5.81,5.81,1540.0,1,9
139281,CHEMBL1072,BUMETANIDE,101097,CHEMBL5162,Neuropeptide S receptor,5.5,5.5,3162.3,1,9
139286,CHEMBL1073,GLIPIZIDE,11531,CHEMBL3251,Nuclear factor NF-kappa-B p105 subunit,7.95,7.95,11.2,2,9
139286,CHEMBL1073,GLIPIZIDE,87,CHEMBL218,Cannabinoid receptor 1,7.73,7.73,18.7,1,8
139286,CHEMBL1073,GLIPIZIDE,103668,CHEMBL1293235,Prelamin-A/C,7.05,7.05,89.1,1,9
139286,CHEMBL1073,GLIPIZIDE,12912,CHEMBL3622,Cytochrome P450 2C19,6.3,6.3,501.2,1,9
139286,CHEMBL1073,GLIPIZIDE,103665,CHEMBL1293232,Survival motor neuron protein,5.9,5.9,1258.9,1,9
139866,CHEMBL1075,MORICIZINE,11359,CHEMBL288,"3',5'-cyclic-AMP phosphodiesterase 4D",6.11,6.11,770.0,1,8
139866,CHEMBL1075,MORICIZINE,100325,CHEMBL4261,Hypoxia-inducible factor 1-alpha,5.8,5.8,1584.9,2,9
614499,CHEMBL1076903,VARENICLINE,10670,CHEMBL1882,Neuronal acetylcholine receptor subunit alpha-4,7.04,7.04,91.0,1,8
614499,CHEMBL1076903,VARENICLINE,10635,CHEMBL2492,Neuronal acetylcholine receptor subunit alpha-7,6.9,6.9,125.0,1,8
140107,CHEMBL1077,BROMFENAC,126,CHEMBL230,Prostaglandin G/H synthase 2,8.32,8.32,4.803,1,8
140107,CHEMBL1077,BROMFENAC,96,CHEMBL221,Prostaglandin G/H synthase 1,8.17,7.9,6.7,3,9
618203,CHEMBL1077896,ROPIVACAINE,103668,CHEMBL1293235,Prelamin-A/C,5.6,5.6,2511.9,1,9
617563,CHEMBL1078178,MOMELOTINIB,10919,CHEMBL2835,Tyrosine-protein kinase JAK1,8.8,7.82,1.6,15,9
617563,CHEMBL1078178,MOMELOTINIB,117538,CHEMBL4105933,Uncharacterized protein FLJ45252,8.52,8.52,3.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,30000,CHEMBL3830,AP2-associated protein kinase 1,8.4,8.4,4.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,10938,CHEMBL2971,Tyrosine-protein kinase JAK2,8.35,7.77,4.5,17,9
617563,CHEMBL1078178,MOMELOTINIB,101598,CHEMBL5903,Activin receptor type-1,8.1,7.85,8.0,2,8
617563,CHEMBL1078178,MOMELOTINIB,12694,CHEMBL3553,Non-receptor tyrosine-protein kinase TYK2,8.04,7.27,9.2,6,9
617563,CHEMBL1078178,MOMELOTINIB,10849,CHEMBL2148,Tyrosine-protein kinase JAK3,7.72,6.84,19.0,9,9
617563,CHEMBL1078178,MOMELOTINIB,101204,CHEMBL5476,Bone morphogenetic protein receptor type-1B,7.72,7.34,19.0,4,8
617563,CHEMBL1078178,MOMELOTINIB,30030,CHEMBL5257,Serine/threonine-protein kinase Nek9,7.0,6.66,100.0,2,9
617563,CHEMBL1078178,MOMELOTINIB,12915,CHEMBL3529,Inhibitor of nuclear factor kappa-B kinase subunit epsilon,6.7,6.7,200.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,13004,CHEMBL4439,TGF-beta receptor type-1,6.69,6.43,205.0,4,8
617563,CHEMBL1078178,MOMELOTINIB,11149,CHEMBL2973,Rho-associated protein kinase 2,6.66,6.66,219.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,117490,CHEMBL4105885,AarF domain-containing protein kinase 1,6.66,6.66,217.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,101048,CHEMBL5047,Serine/threonine-protein kinase ULK3,6.54,6.54,291.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,102421,CHEMBL5679,Serine/threonine-protein kinase Nek3,6.54,6.54,286.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,12780,CHEMBL4070,Casein kinase II subunit alpha',6.52,6.52,302.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,101239,CHEMBL5579,Citron Rho-interacting kinase,6.5,6.5,313.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,101178,CHEMBL5403,Signal transducer and activator of transcription 5A,6.4,6.4,400.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,100907,CHEMBL5275,Bone morphogenetic protein receptor type-1A,6.39,6.2,405.0,2,8
617563,CHEMBL1078178,MOMELOTINIB,30042,CHEMBL4522,BMP-2-inducible protein kinase,6.38,6.38,422.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,100140,CHEMBL5600,MAP/microtubule affinity-regulating kinase 3,6.38,6.38,417.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,100415,CHEMBL4900,Serine/threonine-protein kinase D2,6.28,6.28,531.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,100856,CHEMBL5408,Serine/threonine-protein kinase TBK1,6.25,6.25,562.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,12261,CHEMBL2276,Mitogen-activated protein kinase 8,6.22,6.22,599.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,30002,CHEMBL3829,Calcium/calmodulin-dependent protein kinase type II subunit gamma,6.22,6.22,597.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,30001,CHEMBL3831,Serine/threonine-protein kinase MARK2,6.21,6.21,614.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,30003,CHEMBL3788,Serine/threonine-protein kinase PLK4,6.21,6.21,619.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,10885,CHEMBL2595,Serine/threonine-protein kinase D3,6.19,6.19,650.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,11622,CHEMBL2801,Calcium/calmodulin-dependent protein kinase type II subunit delta,6.18,6.18,666.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,117310,CHEMBL4105705,"Dynamin-like GTPase OPA1, mitochondrial",6.15,6.15,705.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,103455,CHEMBL1163126,Serine/threonine-protein kinase ICK,6.14,6.14,720.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,11626,CHEMBL3116,Cyclin-dependent kinase 9,6.13,6.13,741.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,101504,CHEMBL5699,Serine/threonine-protein kinase SIK2,6.1,6.1,790.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,20020,CHEMBL4355,Cyclin-G-associated kinase,6.08,6.08,822.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,102770,CHEMBL6149,Serine/threonine-protein kinase SIK3,6.07,6.07,859.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,30013,CHEMBL4224,Dual specificity protein kinase CLK1,6.04,6.04,918.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,11407,CHEMBL4179,Mitogen-activated protein kinase 9,5.94,5.94,1137.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,30022,CHEMBL4597,Cyclin-dependent kinase 16,5.93,5.93,1162.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,11408,CHEMBL2637,Mitogen-activated protein kinase 10,5.92,5.92,1191.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,30004,CHEMBL3938,Serine/threonine-protein kinase 16,5.89,5.89,1281.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,10811,CHEMBL3231,Rho-associated protein kinase 1,5.87,5.87,1362.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,101553,CHEMBL5790,Cyclin-dependent kinase 17,5.86,5.86,1382.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,11678,CHEMBL301,Cyclin-dependent kinase 2,5.67,5.67,2113.0,1,9
617563,CHEMBL1078178,MOMELOTINIB,11472,CHEMBL4026,Signal transducer and activator of transcription 3,5.6,5.6,2500.0,1,9
140117,CHEMBL1079,TIZANIDINE,125,CHEMBL229,Alpha-1A adrenergic receptor,8.01,6.87,9.8,2,8
140117,CHEMBL1079,TIZANIDINE,11684,CHEMBL3923,Nischarin,7.55,7.55,28.3,2,9
140117,CHEMBL1079,TIZANIDINE,52,CHEMBL1867,Alpha-2A adrenergic receptor,7.07,6.69,86.0,4,9
140117,CHEMBL1079,TIZANIDINE,216,CHEMBL1942,Alpha-2B adrenergic receptor,6.53,6.53,292.2,1,8
140117,CHEMBL1079,TIZANIDINE,102,CHEMBL1941,Histamine H2 receptor,6.03,6.03,930.0,1,8
140117,CHEMBL1079,TIZANIDINE,218,CHEMBL1916,Alpha-2C adrenergic receptor,5.91,5.89,1231.0,2,9
611647,CHEMBL1079742,ERLOTINIB HYDROCHLORIDE,9,CHEMBL203,Epidermal growth factor receptor,8.7,7.51,2.0,4,9
611647,CHEMBL1079742,ERLOTINIB HYDROCHLORIDE,188,CHEMBL1824,Receptor tyrosine-protein kinase erbB-2,5.82,5.77,1520.0,2,9
15086,CHEMBL108,CARBAMAZEPINE,103668,CHEMBL1293235,Prelamin-A/C,8.4,8.4,4.0,1,9
15086,CHEMBL108,CARBAMAZEPINE,11638,CHEMBL4040,Mitogen-activated protein kinase 1,7.0,7.0,100.0,1,9
630886,CHEMBL1082407,ENZALUTAMIDE,56,CHEMBL1871,Androgen receptor,7.85,6.72,14.0,50,9
630886,CHEMBL1082407,ENZALUTAMIDE,10373,CHEMBL2099,Prostate-specific antigen,6.89,6.89,130.0,1,9
631502,CHEMBL1082607,SALMETEROL XINAFOATE,103670,CHEMBL1293237,RecQ-like DNA helicase BLM,8.55,8.55,2.8,2,9
631502,CHEMBL1082607,SALMETEROL XINAFOATE,43,CHEMBL210,Beta-2 adrenergic receptor,8.35,8.35,4.49,1,8
630322,CHEMBL1083659,SUVOREXANT,12968,CHEMBL4792,Orexin receptor type 2,9.46,8.2,0.35,11,9
630322,CHEMBL1083659,SUVOREXANT,10009,CHEMBL5113,Orexin/Hypocretin receptor type 1,9.4,8.28,0.3981,12,9
630439,CHEMBL1083993,AMIODARONE HYDROCHLORIDE,103665,CHEMBL1293232,Survival motor neuron protein,5.8,5.8,1584.9,1,9
630439,CHEMBL1083993,AMIODARONE HYDROCHLORIDE,103668,CHEMBL1293235,Prelamin-A/C,5.55,5.55,2818.4,1,9
147927,CHEMBL1085,ACETOPHENAZINE,130,CHEMBL234,D(3) dopamine receptor,8.36,8.36,4.4,1,8
147927,CHEMBL1085,ACETOPHENAZINE,125,CHEMBL229,Alpha-1A adrenergic receptor,8.35,8.35,4.5,1,8
147927,CHEMBL1085,ACETOPHENAZINE,51,CHEMBL214,5-hydroxytryptamine receptor 1A,8.15,8.15,7.0,1,8
147927,CHEMBL1085,ACETOPHENAZINE,72,CHEMBL217,D(2) dopamine receptor,7.93,7.93,11.8,1,8
147927,CHEMBL1085,ACETOPHENAZINE,127,CHEMBL231,Histamine H1 receptor,7.31,7.31,49.0,1,8
147927,CHEMBL1085,ACETOPHENAZINE,216,CHEMBL1942,Alpha-2B adrenergic receptor,7.25,7.25,56.0,1,8
147927,CHEMBL1085,ACETOPHENAZINE,88,CHEMBL2056,D(1A) dopamine receptor,7.0,6.47,100.0,2,8
147927,CHEMBL1085,ACETOPHENAZINE,218,CHEMBL1916,Alpha-2C adrenergic receptor,6.14,6.14,720.0,1,8
147927,CHEMBL1085,ACETOPHENAZINE,107,CHEMBL224,5-hydroxytryptamine receptor 2A,6.06,6.06,869.5,1,8
147927,CHEMBL1085,ACETOPHENAZINE,52,CHEMBL1867,Alpha-2A adrenergic receptor,5.92,5.92,1200.0,1,8
147927,CHEMBL1085,ACETOPHENAZINE,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,5.64,5.64,2300.0,1,8
178495,CHEMBL108545,METHYL SALICYLATE,103668,CHEMBL1293235,Prelamin-A/C,6.1,6.1,794.3,1,9
147956,CHEMBL1086,DIBUCAINE,103668,CHEMBL1293235,Prelamin-A/C,8.15,8.15,7.1,1,9
147956,CHEMBL1086,DIBUCAINE,103665,CHEMBL1293232,Survival motor neuron protein,6.05,6.05,891.3,1,9
147956,CHEMBL1086,DIBUCAINE,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,5.85,5.85,1419.0,1,8
147956,CHEMBL1086,DIBUCAINE,11480,CHEMBL1980,Sodium channel protein type 5 subunit alpha,5.75,5.75,1800.0,1,8
8209,CHEMBL10878,AGOMELATINE,11085,CHEMBL1946,Melatonin receptor type 1B,10.38,9.79,0.042,19,9
8209,CHEMBL10878,AGOMELATINE,11084,CHEMBL1945,Melatonin receptor type 1A,10.22,9.58,0.06,19,9
8209,CHEMBL10878,AGOMELATINE,108,CHEMBL225,5-hydroxytryptamine receptor 2C,6.2,6.16,630.0,4,9
8209,CHEMBL10878,AGOMELATINE,227,CHEMBL1833,5-hydroxytryptamine receptor 2B,6.06,5.87,879.5,2,8
148004,CHEMBL1088,MESORIDAZINE,125,CHEMBL229,Alpha-1A adrenergic receptor,7.77,7.77,17.1,1,8
148004,CHEMBL1088,MESORIDAZINE,130,CHEMBL234,D(3) dopamine receptor,7.71,7.71,19.7,1,8
148004,CHEMBL1088,MESORIDAZINE,88,CHEMBL2056,D(1A) dopamine receptor,7.15,7.15,71.2,1,8
148004,CHEMBL1088,MESORIDAZINE,47,CHEMBL211,Muscarinic acetylcholine receptor M2,6.82,6.82,153.0,1,8
148004,CHEMBL1088,MESORIDAZINE,51,CHEMBL214,5-hydroxytryptamine receptor 1A,6.67,6.67,214.4,1,8
148004,CHEMBL1088,MESORIDAZINE,165,CHEMBL240,Voltage-gated inwardly rectifying potassium channel KCNH2,6.5,6.46,316.23,6,9
148004,CHEMBL1088,MESORIDAZINE,52,CHEMBL1867,Alpha-2A adrenergic receptor,5.59,5.59,2587.4,1,8
148004,CHEMBL1088,MESORIDAZINE,129,CHEMBL233,Mu-type opioid receptor,5.52,5.52,2991.4,1,8
148018,CHEMBL1089,PHENELZINE,11531,CHEMBL3251,Nuclear factor NF-kappa-B p105 subunit,8.0,8.0,10.0,2,9
148018,CHEMBL1089,PHENELZINE,20143,CHEMBL3437,Amine oxidase [copper-containing] 3,7.7,7.7,19.95,1,9
148018,CHEMBL1089,PHENELZINE,104,CHEMBL2039,Amine oxidase [flavin-containing] B,7.03,6.93,94.0,3,9
148018,CHEMBL1089,PHENELZINE,78,CHEMBL1963,Thyrotropin receptor,6.9,6.9,125.9,1,9
148018,CHEMBL1089,PHENELZINE,86,CHEMBL1951,Amine oxidase [flavin-containing] A,6.84,6.56,146.0,5,9
148018,CHEMBL1089,PHENELZINE,12911,CHEMBL3397,Cytochrome P450 2C9,6.8,6.8,158.49,2,9
148018,CHEMBL1089,PHENELZINE,12912,CHEMBL3622,Cytochrome P450 2C19,6.5,6.26,316.2,5,9
148018,CHEMBL1089,PHENELZINE,96,CHEMBL221,Prostaglandin G/H synthase 1,6.3,6.17,500.1,2,8
148018,CHEMBL1089,PHENELZINE,103668,CHEMBL1293235,Prelamin-A/C,6.3,6.3,501.2,1,9
148018,CHEMBL1089,PHENELZINE,11365,CHEMBL289,Cytochrome P450 2D6,6.0,5.73,1000.0,3,9
148018,CHEMBL1089,PHENELZINE,12594,CHEMBL3356,Cytochrome P450 1A2,6.0,5.75,1000.0,2,8
148018,CHEMBL1089,PHENELZINE,51,CHEMBL214,5-hydroxytryptamine receptor 1A,5.95,5.95,1132.8,1,8
148018,CHEMBL1089,PHENELZINE,10163,CHEMBL3721,Cytochrome P450 2C8,5.92,5.92,1200.0,1,9
148018,CHEMBL1089,PHENELZINE,17045,CHEMBL340,Cytochrome P450 3A4,5.7,5.55,2000.0,4,9
622408,CHEMBL1089318,OPICAPONE,91,CHEMBL2023,Catechol O-methyltransferase,9.0,8.5,1.0,2,9
622436,CHEMBL1089641,TRYPAN BLUE FREE ACID,101216,CHEMBL5514,Huntingtin,7.7,7.7,20.0,1,9
15217,CHEMBL109,VALPROIC ACID,127,CHEMBL231,Histamine H1 receptor,7.0,7.0,100.0,1,8
15217,CHEMBL109,VALPROIC ACID,107,CHEMBL224,5-hydroxytryptamine receptor 2A,6.78,6.78,165.8,1,8
15217,CHEMBL109,VALPROIC ACID,61,CHEMBL216,Muscarinic acetylcholine receptor M1,6.07,6.07,850.0,1,8
15217,CHEMBL109,VALPROIC ACID,125,CHEMBL229,Alpha-1A adrenergic receptor,5.96,5.96,1093.8,1,8
15217,CHEMBL109,VALPROIC ACID,219,CHEMBL245,Muscarinic acetylcholine receptor M3,5.89,5.89,1300.0,1,8
15217,CHEMBL109,VALPROIC ACID,103069,CHEMBL1075138,Tyrosyl-DNA phosphodiesterase 1,5.6,5.6,2511.9,1,9
149095,CHEMBL1090,VIDARABINE,11140,CHEMBL284,Dipeptidyl peptidase 4,7.21,7.21,62.0,1,9
150313,CHEMBL1091,HYDROCORTISONE ACETATE,10503,CHEMBL2421,Corticosteroid-binding globulin,7.55,7.55,28.18,1,8
150313,CHEMBL1091,HYDROCORTISONE ACETATE,103668,CHEMBL1293235,Prelamin-A/C,7.5,7.5,31.6,1,9
150313,CHEMBL1091,HYDROCORTISONE ACETATE,100325,CHEMBL4261,Hypoxia-inducible factor 1-alpha,6.9,6.9,125.9,2,9
624012,CHEMBL1091250,INDIGOTINDISULFONATE,105140,CHEMBL2146312,Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN,6.7,6.7,200.0,1,9
624012,CHEMBL1091250,INDIGOTINDISULFONATE,280,CHEMBL256,Adenosine receptor A3,6.0,6.0,995.5,1,8
624012,CHEMBL1091250,INDIGOTINDISULFONATE,11,CHEMBL204,Prothrombin,5.55,5.55,2830.0,1,8
624012,CHEMBL1091250,INDIGOTINDISULFONATE,10980,CHEMBL279,Vascular endothelial growth factor receptor 2,5.52,5.52,3051.1,1,8
150389,CHEMBL1092,TRIHEXYPHENIDYL HYDROCHLORIDE,61,CHEMBL216,Muscarinic acetylcholine receptor M1,8.89,8.89,1.3,1,8
150389,CHEMBL1092,TRIHEXYPHENIDYL HYDROCHLORIDE,103670,CHEMBL1293237,RecQ-like DNA helicase BLM,8.49,8.49,3.2,2,9
150389,CHEMBL1092,TRIHEXYPHENIDYL HYDROCHLORIDE,214,CHEMBL1821,Muscarinic acetylcholine receptor M4,8.17,8.17,6.7,1,8
150389,CHEMBL1092,TRIHEXYPHENIDYL HYDROCHLORIDE,215,CHEMBL2035,Muscarinic acetylcholine receptor M5,7.99,7.99,10.3,1,8
150389,CHEMBL1092,TRIHEXYPHENIDYL HYDROCHLORIDE,47,CHEMBL211,Muscarinic acetylcholine receptor M2,7.73,7.73,18.6,1,8
150389,CHEMBL1092,TRIHEXYPHENIDYL HYDROCHLORIDE,219,CHEMBL245,Muscarinic acetylcholine receptor M3,7.58,7.58,26.3,1,8
150389,CHEMBL1092,TRIHEXYPHENIDYL HYDROCHLORIDE,103657,CHEMBL1293224,Microtubule-associated protein tau,5.75,5.75,1778.3,1,9
150423,CHEMBL1093,ARTICAINE,51,CHEMBL214,5-hydroxytryptamine receptor 1A,5.72,5.72,1903.7,1,8
150451,CHEMBL1094,FELBAMATE,103134,CHEMBL1075189,Pyruvate kinase PKM,8.0,8.0,10.0,2,9
150451,CHEMBL1094,FELBAMATE,103665,CHEMBL1293232,Survival motor neuron protein,7.4,7.4,39.8,1,9
150451,CHEMBL1094,FELBAMATE,11365,CHEMBL289,Cytochrome P450 2D6,6.1,6.1,794.3,2,9
150451,CHEMBL1094,FELBAMATE,101097,CHEMBL5162,Neuropeptide S receptor,6.1,6.1,794.3,1,9
624225,CHEMBL1094636,NIRAPARIB,11663,CHEMBL3105,Poly [ADP-ribose] polymerase 1,9.0,7.94,1.0,22,9
624225,CHEMBL1094636,NIRAPARIB,100933,CHEMBL5366,Poly [ADP-ribose] polymerase 2,8.68,7.94,2.1,10,9
624225,CHEMBL1094636,NIRAPARIB,107665,CHEMBL2429709,Protein mono-ADP-ribosyltransferase PARP12,7.1,6.6,79.0,2,9
624225,CHEMBL1094636,NIRAPARIB,155,CHEMBL238,Sodium-dependent dopamine transporter,6.95,6.95,113.1,1,8
624225,CHEMBL1094636,NIRAPARIB,101014,CHEMBL5543,Dual specificity tyrosine-phosphorylation-regulated kinase 1B,6.59,6.15,254.0,2,9
624225,CHEMBL1094636,NIRAPARIB,102445,CHEMBL6142,Protein mono-ADP-ribosyltransferase PARP4,6.57,6.44,272.0,4,9
624225,CHEMBL1094636,NIRAPARIB,12090,CHEMBL2292,Dual specificity tyrosine-phosphorylation-regulated kinase 1A,6.53,6.19,297.0,2,9
624225,CHEMBL1094636,NIRAPARIB,101057,CHEMBL5083,Protein mono-ADP-ribosyltransferase PARP3,6.53,6.32,295.12,3,9
624225,CHEMBL1094636,NIRAPARIB,101462,CHEMBL6164,Poly [ADP-ribose] polymerase tankyrase-1,6.24,5.83,570.0,3,9
624225,CHEMBL1094636,NIRAPARIB,100,CHEMBL222,Sodium-dependent noradrenaline transporter,6.0,6.0,1004.0,1,8
624225,CHEMBL1094636,NIRAPARIB,121,CHEMBL228,Sodium-dependent serotonin transporter,5.93,5.93,1173.2,1,8
624225,CHEMBL1094636,NIRAPARIB,105352,CHEMBL2176777,Protein mono-ADP-ribosyltransferase PARP14,5.76,5.76,1737.8,1,9
624225,CHEMBL1094636,NIRAPARIB,107664,CHEMBL2429708,Protein mono-ADP-ribosyltransferase PARP10,5.72,5.71,1900.0,2,9
626453,CHEMBL1095097,EPLERENONE,48,CHEMBL1994,Mineralocorticoid receptor,7.2,6.52,63.1,18,9
626453,CHEMBL1095097,EPLERENONE,25,CHEMBL2034,Glucocorticoid receptor,5.5,5.5,3162.28,1,9
624251,CHEMBL1095292,BRETYLIUM TOSYLATE,103668,CHEMBL1293235,Prelamin-A/C,7.15,7.15,70.8,1,9
624251,CHEMBL1095292,BRETYLIUM TOSYLATE,17045,CHEMBL340,Cytochrome P450 3A4,5.8,5.8,1584.9,2,9
625589,CHEMBL1095777,INDACATEROL,43,CHEMBL210,Beta-2 adrenergic receptor,9.1,7.8,0.79,9,9
625589,CHEMBL1095777,INDACATEROL,155,CHEMBL238,Sodium-dependent dopamine transporter,7.12,7.12,75.02,1,9
625589,CHEMBL1095777,INDACATEROL,50,CHEMBL213,Beta-1 adrenergic receptor,7.04,6.86,91.0,3,9
625589,CHEMBL1095777,INDACATEROL,117512,CHEMBL4105907,Sigma intracellular receptor 2,6.97,6.97,106.86,1,9
625589,CHEMBL1095777,INDACATEROL,125,CHEMBL229,Alpha-1A adrenergic receptor,6.45,6.45,355.59,1,9
625589,CHEMBL1095777,INDACATEROL,100,CHEMBL222,Sodium-dependent noradrenaline transporter,6.25,6.25,568.66,1,9
625589,CHEMBL1095777,INDACATEROL,103,CHEMBL223,Alpha-1D adrenergic receptor,6.14,6.14,731.31,1,9
625589,CHEMBL1095777,INDACATEROL,121,CHEMBL228,Sodium-dependent serotonin transporter,6.11,6.11,770.02,1,9
625589,CHEMBL1095777,INDACATEROL,130,CHEMBL234,D(3) dopamine receptor,5.98,5.93,1048.0,2,9
625589,CHEMBL1095777,INDACATEROL,108,CHEMBL225,5-hydroxytryptamine receptor 2C,5.75,5.75,1800.32,1,9
625589,CHEMBL1095777,INDACATEROL,107,CHEMBL224,5-hydroxytryptamine receptor 2A,5.7,5.7,2019.53,1,9
624296,CHEMBL1095930,CEFUROXIME AXETIL,276,CHEMBL254,"3',5'-cyclic-AMP phosphodiesterase 4A",5.79,5.79,1610.0,1,8
150549,CHEMBL1096,AMLEXANOX,103710,CHEMBL1293277,NPC intracellular cholesterol transporter 1,6.5,6.5,316.2,1,9
150549,CHEMBL1096,AMLEXANOX,103727,CHEMBL1293294,Ras-related protein Rab-9A,6.3,6.3,501.2,1,9
150549,CHEMBL1096,AMLEXANOX,100856,CHEMBL5408,Serine/threonine-protein kinase TBK1,6.07,6.05,850.0,3,9
150549,CHEMBL1096,AMLEXANOX,104069,CHEMBL1743128,ATP-binding cassette sub-family C member 4,5.66,5.66,2200.0,1,9
628156,CHEMBL1096146,PONESIMOD,11631,CHEMBL4333,Sphingosine 1-phosphate receptor 1,8.01,7.97,9.7,3,9
628156,CHEMBL1096146,PONESIMOD,10950,CHEMBL3892,Sphingosine 1-phosphate receptor 3,6.96,6.96,109.0,1,9
624161,CHEMBL1096882,FLUDARABINE PHOSPHATE,11042,CHEMBL4789,"Carbonic anhydrase 5A, mitochondrial",6.88,6.88,130.9,1,9
626138,CHEMBL1097279,CANGRELOR TETRASODIUM,176,CHEMBL2001,P2Y purinoceptor 12,9.15,9.15,0.7,1,8
626138,CHEMBL1097279,CANGRELOR TETRASODIUM,103101,CHEMBL1075162,Uracil nucleotide/cysteinyl leukotriene receptor,9.15,9.15,0.7,1,9
624467,CHEMBL1098319,2-MERCAPTOETHANESULFONIC ACID,96,CHEMBL221,Prostaglandin G/H synthase 1,6.31,6.21,485.8,2,8
605,CHEMBL11,IMIPRAMINE,121,CHEMBL228,Sodium-dependent serotonin transporter,9.28,8.31,0.52,32,9
605,CHEMBL11,IMIPRAMINE,127,CHEMBL231,Histamine H1 receptor,8.0,7.78,10.0,3,9
605,CHEMBL11,IMIPRAMINE,100,CHEMBL222,Sodium-dependent noradrenaline transporter,7.8,7.34,16.0,3,9
605,CHEMBL11,IMIPRAMINE,102,CHEMBL1941,Histamine H2 receptor,7.16,7.16,69.7,1,8
605,CHEMBL11,IMIPRAMINE,125,CHEMBL229,Alpha-1A adrenergic receptor,7.09,6.7,80.4,3,8
605,CHEMBL11,IMIPRAMINE,107,CHEMBL224,5-hydroxytryptamine receptor 2A,7.03,6.81,94.0,4,9
605,CHEMBL11,IMIPRAMINE,108,CHEMBL225,5-hydroxytryptamine receptor 2C,6.89,6.84,130.0,2,8
605,CHEMBL11,IMIPRAMINE,87,CHEMBL218,Cannabinoid receptor 1,6.76,6.76,173.9,1,8
605,CHEMBL11,IMIPRAMINE,216,CHEMBL1942,Alpha-2B adrenergic receptor,6.5,6.5,320.0,1,8
605,CHEMBL11,IMIPRAMINE,227,CHEMBL1833,5-hydroxytryptamine receptor 2B,6.5,6.5,319.0,1,8
605,CHEMBL11,IMIPRAMINE,10627,CHEMBL3371,5-hydroxytryptamine receptor 6,6.5,6.5,312.8,1,8
605,CHEMBL11,IMIPRAMINE,215,CHEMBL2035,Muscarinic acetylcholine receptor M5,6.48,6.48,330.4,1,8
605,CHEMBL11,IMIPRAMINE,72,CHEMBL217,D(2) dopamine receptor,6.39,6.14,410.0,3,9
