drug_internal_id,drug_id,drug_name,effect_id,effect_name,efo_id,efo_term,indication_phase,num_references
150313,CHEMBL1091,HYDROCORTISONE ACETATE,D012871,Skin Diseases,EFO:0000701,skin disease,4,1
150451,CHEMBL1094,FELBAMATE,D000740,Anemia,MONDO:0002280,anemia,4,1
150451,CHEMBL1094,FELBAMATE,D004827,Epilepsy,EFO:0000474,epilepsy,4,1
150451,CHEMBL1094,FELBAMATE,D012640,Seizures,HP:0001250,Seizure,4,1
624225,CHEMBL1094636,NIRAPARIB,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
624225,CHEMBL1094636,NIRAPARIB,D009369,Neoplasms,MONDO:0004992,cancer,4,1
624172,CHEMBL1094966,PIRBUTEROL,D008173,"Lung Diseases, Obstructive",HP:0006536,Airway obstruction,4,1
150452,CHEMBL1095,ETHOTOIN,D004827,Epilepsy,EFO:0000474,epilepsy,4,1
150452,CHEMBL1095,ETHOTOIN,D012640,Seizures,HP:0001250,Seizure,4,1
626453,CHEMBL1095097,EPLERENONE,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease,4,1
626453,CHEMBL1095097,EPLERENONE,D006333,Heart Failure,EFO:0000373,congestive heart failure,4,1
626453,CHEMBL1095097,EPLERENONE,D006333,Heart Failure,EFO:0003144,heart failure,4,1
626453,CHEMBL1095097,EPLERENONE,D006973,Hypertension,EFO:0000537,hypertension,4,1
626453,CHEMBL1095097,EPLERENONE,D009203,Myocardial Infarction,EFO:0000612,myocardial infarction,4,1
626453,CHEMBL1095097,EPLERENONE,D020521,Stroke,EFO:0000712,stroke,4,1
624251,CHEMBL1095292,BRETYLIUM TOSYLATE,D001145,"Arrhythmias, Cardiac",EFO:0004269,cardiac arrhythmia,4,1
624251,CHEMBL1095292,BRETYLIUM TOSYLATE,D001145,"Arrhythmias, Cardiac",HP:0004308,Ventricular arrhythmia,4,1
624251,CHEMBL1095292,BRETYLIUM TOSYLATE,D014693,Ventricular Fibrillation,EFO:0004287,ventricular fibrillation,4,1
625589,CHEMBL1095777,INDACATEROL,D008173,"Lung Diseases, Obstructive",HP:0006536,Airway obstruction,4,1
624296,CHEMBL1095930,CEFUROXIME AXETIL,D007239,Infections,EFO:0000544,infection,4,1
624296,CHEMBL1095930,CEFUROXIME AXETIL,D010033,Otitis Media,EFO:0004992,Otitis media,4,1
624296,CHEMBL1095930,CEFUROXIME AXETIL,D010612,Pharyngitis,MONDO:0002258,pharyngitis,4,1
624296,CHEMBL1095930,CEFUROXIME AXETIL,D012852,Sinusitis,EFO:0007486,sinusitis,4,1
624296,CHEMBL1095930,CEFUROXIME AXETIL,D014069,Tonsillitis,HP:0011110,Recurrent tonsillitis,4,1
624296,CHEMBL1095930,CEFUROXIME AXETIL,D014552,Urinary Tract Infections,EFO:0003103,urinary tract infection,4,1
624296,CHEMBL1095930,CEFUROXIME AXETIL,D015523,Maxillary Sinusitis,EFO:0007361,maxillary sinusitis,4,1
624296,CHEMBL1095930,CEFUROXIME AXETIL,D029481,"Bronchitis, Chronic",EFO:0006505,chronic bronchitis,4,1
150549,CHEMBL1096,AMLEXANOX,D008173,"Lung Diseases, Obstructive",HP:0006536,Airway obstruction,4,1
628156,CHEMBL1096146,PONESIMOD,D009103,Multiple Sclerosis,MONDO:0005301,multiple sclerosis,4,1
628156,CHEMBL1096146,PONESIMOD,D020529,"Multiple Sclerosis, Relapsing-Remitting",EFO:0003929,relapsing-remitting multiple sclerosis,4,1
624125,CHEMBL1096562,METHYL AMINOLEVULINATE,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
624161,CHEMBL1096882,FLUDARABINE PHOSPHATE,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
624161,CHEMBL1096882,FLUDARABINE PHOSPHATE,D009369,Neoplasms,MONDO:0004992,cancer,4,1
624161,CHEMBL1096882,FLUDARABINE PHOSPHATE,D015451,"Leukemia, Lymphocytic, Chronic, B-Cell",EFO:0000095,chronic lymphocytic leukemia,4,1
624185,CHEMBL1096885,VALRUBICIN,D002277,Carcinoma,EFO:0000313,carcinoma,4,1
624185,CHEMBL1096885,VALRUBICIN,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
626138,CHEMBL1097279,CANGRELOR TETRASODIUM,D009203,Myocardial Infarction,EFO:0000612,myocardial infarction,4,1
626138,CHEMBL1097279,CANGRELOR TETRASODIUM,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis,4,1
626138,CHEMBL1097279,CANGRELOR TETRASODIUM,D014656,Vascular Surgical Procedures,,,4,1
626138,CHEMBL1097279,CANGRELOR TETRASODIUM,D054058,Acute Coronary Syndrome,EFO:0005672,acute coronary syndrome,4,1
150882,CHEMBL1098,BUPIVACAINE,D006547,Hernia,HP:0100790,Hernia,4,1
150882,CHEMBL1098,BUPIVACAINE,D010146,Pain,EFO:0003843,pain,4,1
150882,CHEMBL1098,BUPIVACAINE,D059787,Acute Pain,EFO:0003843,pain,4,1
605,CHEMBL11,IMIPRAMINE,D003866,Depressive Disorder,MONDO:0002009,major depressive disorder,4,1
605,CHEMBL11,IMIPRAMINE,D003866,Depressive Disorder,MONDO:0002050,depressive disorder,4,1
15890,CHEMBL110,BENZNIDAZOLE,D007896,Leishmaniasis,EFO:0005044,Leishmaniasis,4,1
15890,CHEMBL110,BENZNIDAZOLE,D014352,Trypanosomiasis,DOID:10113,trypanosomiasis,4,1
15890,CHEMBL110,BENZNIDAZOLE,D014355,Chagas Disease,EFO:0008559,American trypanosomiasis,4,1
15890,CHEMBL110,BENZNIDAZOLE,D014355,Chagas Disease,MONDO:0001444,Chagas disease,4,1
150989,CHEMBL1100,PARAMETHADIONE,D004827,Epilepsy,EFO:0000474,epilepsy,4,1
151063,CHEMBL1101,BIPERIDEN,D010300,Parkinson Disease,MONDO:0005180,Parkinson disease,4,1
152610,CHEMBL1106,EPINASTINE,D005132,Eye Manifestations,EFO:0005751,eye allergy,4,1
152610,CHEMBL1106,EPINASTINE,D006967,Hypersensitivity,MONDO:0005271,allergic disease,4,1
152728,CHEMBL1107,HALOFANTRINE,D008288,Malaria,EFO:0001068,malaria,4,1
152751,CHEMBL1108,DROPERIDOL,D011618,Psychotic Disorders,EFO:0005407,psychosis,4,1
152751,CHEMBL1108,DROPERIDOL,D020250,Postoperative Nausea and Vomiting,EFO:0004888,post operative nausea and vomiting,4,1
152751,CHEMBL1108,DROPERIDOL,D020250,Postoperative Nausea and Vomiting,HP:0002017,Nausea and vomiting,4,1
153330,CHEMBL1109,SULFAPHENAZOLE,D001424,Bacterial Infections,EFO:0000771,bacterial disease,4,1
153330,CHEMBL1109,SULFAPHENAZOLE,D015817,Eye Infections,EFO:1001888,eye infection,4,1
16088,CHEMBL111,RIMONABANT,D009765,Obesity,EFO:0001073,obesity,4,1
153342,CHEMBL1110,ALOSETRON,D004066,Digestive System Diseases,EFO:0010282,gastrointestinal disease,4,1
154051,CHEMBL1111,AMBRISENTAN,D000081029,Pulmonary Arterial Hypertension,EFO:0001361,pulmonary arterial hypertension,4,1
154051,CHEMBL1111,AMBRISENTAN,D006973,Hypertension,EFO:0000537,hypertension,4,1
154051,CHEMBL1111,AMBRISENTAN,D006976,"Hypertension, Pulmonary",EFO:0001361,pulmonary arterial hypertension,4,1
154051,CHEMBL1111,AMBRISENTAN,D006976,"Hypertension, Pulmonary",MONDO:0005149,pulmonary hypertension,4,1
154051,CHEMBL1111,AMBRISENTAN,D065627,Familial Primary Pulmonary Hypertension,MONDO:0008347,idiopathic and/or familial pulmonary arterial hypertension,4,1
155006,CHEMBL1112,ARIPIPRAZOLE,D000374,Aggression,EFO:0003015,aggressive behavior,4,1
155006,CHEMBL1112,ARIPIPRAZOLE,D001321,Autistic Disorder,EFO:0003758,autism,4,1
155006,CHEMBL1112,ARIPIPRAZOLE,D001714,Bipolar Disorder,EFO:0009963,bipolar I disorder,4,1
155006,CHEMBL1112,ARIPIPRAZOLE,D001714,Bipolar Disorder,MONDO:0004985,bipolar disorder,4,1
155006,CHEMBL1112,ARIPIPRAZOLE,D003865,"Depressive Disorder, Major",MONDO:0002009,major depressive disorder,4,1
155006,CHEMBL1112,ARIPIPRAZOLE,D003866,Depressive Disorder,MONDO:0002009,major depressive disorder,4,1
155006,CHEMBL1112,ARIPIPRAZOLE,D003866,Depressive Disorder,MONDO:0002050,depressive disorder,4,1
155006,CHEMBL1112,ARIPIPRAZOLE,D005879,Tourette Syndrome,EFO:0004895,Tourette syndrome,4,1
155006,CHEMBL1112,ARIPIPRAZOLE,D011595,Psychomotor Agitation,HP:0000713,Agitation,4,1
155006,CHEMBL1112,ARIPIPRAZOLE,D011618,Psychotic Disorders,EFO:0005407,psychosis,4,1
155006,CHEMBL1112,ARIPIPRAZOLE,D011618,Psychotic Disorders,EFO:0005411,schizoaffective disorder,4,1
155006,CHEMBL1112,ARIPIPRAZOLE,D012559,Schizophrenia,MONDO:0005090,schizophrenia,4,1
155045,CHEMBL1113,AMOXAPINE,D003866,Depressive Disorder,MONDO:0002009,major depressive disorder,4,1
158276,CHEMBL1116,RALOXIFENE HYDROCHLORIDE,D001943,Breast Neoplasms,MONDO:0007254,breast cancer,4,1
158276,CHEMBL1116,RALOXIFENE HYDROCHLORIDE,D010024,Osteoporosis,EFO:0003882,osteoporosis,4,1
158276,CHEMBL1116,RALOXIFENE HYDROCHLORIDE,D015663,"Osteoporosis, Postmenopausal",EFO:0003854,postmenopausal osteoporosis,4,1
158277,CHEMBL1117,IDARUBICIN,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
161281,CHEMBL1118,DESVENLAFAXINE,D003865,"Depressive Disorder, Major",MONDO:0002009,major depressive disorder,4,1
161281,CHEMBL1118,DESVENLAFAXINE,D003866,Depressive Disorder,MONDO:0002009,major depressive disorder,4,1
161281,CHEMBL1118,DESVENLAFAXINE,D003866,Depressive Disorder,MONDO:0002050,depressive disorder,4,1
16450,CHEMBL112,ACETAMINOPHEN,D001168,Arthritis,EFO:0005856,arthritis,4,1
16450,CHEMBL112,ACETAMINOPHEN,D001416,Back Pain,HP:0003418,Back pain,4,1
16450,CHEMBL112,ACETAMINOPHEN,D003139,Common Cold,EFO:0007214,common cold,4,1
16450,CHEMBL112,ACETAMINOPHEN,D004412,Dysmenorrhea,HP:0100607,Dysmenorrhea,4,1
16450,CHEMBL112,ACETAMINOPHEN,D005334,Fever,HP:0001945,Fever,4,1
16450,CHEMBL112,ACETAMINOPHEN,D006261,Headache,HP:0002315,Headache,4,1
16450,CHEMBL112,ACETAMINOPHEN,D007251,"Influenza, Human",EFO:0007328,influenza,4,1
16450,CHEMBL112,ACETAMINOPHEN,D008881,Migraine Disorders,MONDO:0005277,migraine disorder,4,1
16450,CHEMBL112,ACETAMINOPHEN,D009120,Muscle Cramp,EFO:0009846,muscle cramp,4,1
16450,CHEMBL112,ACETAMINOPHEN,D010146,Pain,EFO:0003843,pain,4,1
16450,CHEMBL112,ACETAMINOPHEN,D010612,Pharyngitis,MONDO:0002258,pharyngitis,4,1
16450,CHEMBL112,ACETAMINOPHEN,D014098,Toothache,EFO:0010072,toothache,4,1
16450,CHEMBL112,ACETAMINOPHEN,D059787,Acute Pain,EFO:0003843,pain,4,1
161649,CHEMBL1120,BISMUTH SUBSALICYLATE,D003967,Diarrhea,HP:0002014,Diarrhea,4,1
161649,CHEMBL1120,BISMUTH SUBSALICYLATE,D006356,Heartburn,MONDO:0002268,dyspepsia,4,1
161649,CHEMBL1120,BISMUTH SUBSALICYLATE,D009325,Nausea,HP:0002018,Nausea,4,1
165774,CHEMBL1123,DICYCLOMINE,D004066,Digestive System Diseases,EFO:0010282,gastrointestinal disease,4,1
167260,CHEMBL1126,PENICILLIN G SODIUM,D007239,Infections,EFO:0000544,infection,4,1
169321,CHEMBL1129,TRIFLURIDINE,D006561,Herpes Simplex,EFO:1002022,Herpes simplex infection,4,1
169321,CHEMBL1129,TRIFLURIDINE,D007637,Keratoconjunctivitis,MONDO:0004768,keratoconjunctivitis,4,1
169321,CHEMBL1129,TRIFLURIDINE,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
169321,CHEMBL1129,TRIFLURIDINE,D015179,Colorectal Neoplasms,EFO:0000365,colorectal adenocarcinoma,4,1
169321,CHEMBL1129,TRIFLURIDINE,D015179,Colorectal Neoplasms,EFO:0004142,colorectal neoplasm,4,1
169321,CHEMBL1129,TRIFLURIDINE,D015179,Colorectal Neoplasms,EFO:1001951,colorectal carcinoma,4,1
169321,CHEMBL1129,TRIFLURIDINE,D015179,Colorectal Neoplasms,MONDO:0005575,colorectal cancer,4,1
169321,CHEMBL1129,TRIFLURIDINE,D015817,Eye Infections,EFO:1001888,eye infection,4,1
16485,CHEMBL113,CAFFEINE,D001049,Apnea,HP:0002104,Apnea,4,1
16485,CHEMBL113,CAFFEINE,D001289,Attention Deficit Disorder with Hyperactivity,EFO:0003888,attention deficit hyperactivity disorder,4,1
16485,CHEMBL113,CAFFEINE,D008881,Migraine Disorders,MONDO:0005277,migraine disorder,4,1
16485,CHEMBL113,CAFFEINE,D010146,Pain,EFO:0003843,pain,4,1
169652,CHEMBL1131,ACITRETIN,D011565,Psoriasis,EFO:0000676,psoriasis,4,1
169652,CHEMBL1131,ACITRETIN,D011565,Psoriasis,EFO:1001494,psoriasis vulgaris,4,1
170395,CHEMBL1133,OXYBUTYNIN CHLORIDE,D053201,"Urinary Bladder, Overactive",EFO:1000781,overactive bladder,4,1
170395,CHEMBL1133,OXYBUTYNIN CHLORIDE,D053202,"Urinary Incontinence, Urge",EFO:0006865,urgency urinary incontinence,4,1
8633,CHEMBL11359,CISPLATIN,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
8633,CHEMBL11359,CISPLATIN,D009369,Neoplasms,MONDO:0004992,cancer,4,1
171587,CHEMBL1136,TELITHROMYCIN,D001424,Bacterial Infections,EFO:0000771,bacterial disease,4,1
171587,CHEMBL1136,TELITHROMYCIN,D007239,Infections,EFO:0000544,infection,4,1
171587,CHEMBL1136,TELITHROMYCIN,D010612,Pharyngitis,MONDO:0002258,pharyngitis,4,1
171587,CHEMBL1136,TELITHROMYCIN,D011014,Pneumonia,EFO:0003106,pneumonia,4,1
171587,CHEMBL1136,TELITHROMYCIN,D012852,Sinusitis,EFO:0007486,sinusitis,4,1
171587,CHEMBL1136,TELITHROMYCIN,D014069,Tonsillitis,HP:0011110,Recurrent tonsillitis,4,1
171587,CHEMBL1136,TELITHROMYCIN,D014069,Tonsillitis,MONDO:0001039,tonsillitis,4,1
171587,CHEMBL1136,TELITHROMYCIN,D017714,Community-Acquired Infections,,,4,1
171587,CHEMBL1136,TELITHROMYCIN,D018410,"Pneumonia, Bacterial",EFO:1001272,bacterial pneumonia,4,1
171587,CHEMBL1136,TELITHROMYCIN,D029481,"Bronchitis, Chronic",EFO:0006505,chronic bronchitis,4,1
175106,CHEMBL1138,EZETIMIBE,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease,4,1
175106,CHEMBL1138,EZETIMIBE,D006937,Hypercholesterolemia,HP:0003124,Hypercholesterolemia,4,1
175106,CHEMBL1138,EZETIMIBE,D006938,Hyperlipoproteinemia Type II,EFO:0004911,familial hypercholesterolemia,4,1
175106,CHEMBL1138,EZETIMIBE,D006938,Hyperlipoproteinemia Type II,MONDO:0018328,homozygous familial hypercholesterolemia,4,1
175106,CHEMBL1138,EZETIMIBE,D006949,Hyperlipidemias,MONDO:0021187,hyperlipidemia,4,1
175331,CHEMBL1139,EPOPROSTENOL,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis,4,1
17169,CHEMBL114,SAQUINAVIR,D014777,Virus Diseases,EFO:0000763,viral disease,4,1
17169,CHEMBL114,SAQUINAVIR,D015658,HIV Infections,EFO:0000180,HIV-1 infection,4,1
17169,CHEMBL114,SAQUINAVIR,D015658,HIV Infections,EFO:0000764,HIV infection,4,1
175447,CHEMBL1140,NIACINAMIDE,D000152,Acne Vulgaris,EFO:0003894,acne,4,1
175447,CHEMBL1140,NIACINAMIDE,D000740,Anemia,EFO:0004272,anemia (phenotype),4,1
175447,CHEMBL1140,NIACINAMIDE,D005494,Folic Acid Deficiency,EFO:0001070,folate deficiency,4,1
175447,CHEMBL1140,NIACINAMIDE,D018798,"Anemia, Iron-Deficiency",HP:0001891,Iron deficiency anemia,4,1
178545,CHEMBL1141,POTASSIUM IODIDE,D000740,Anemia,EFO:0004272,anemia (phenotype),4,1
178545,CHEMBL1141,POTASSIUM IODIDE,D005128,Eye Diseases,EFO:0003966,eye disease,4,1
178796,CHEMBL1144,PRAVASTATIN,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease,4,1
180329,CHEMBL1148,TORSEMIDE,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease,4,1
180329,CHEMBL1148,TORSEMIDE,D006333,Heart Failure,EFO:0000373,congestive heart failure,4,1
180329,CHEMBL1148,TORSEMIDE,D006333,Heart Failure,EFO:0003144,heart failure,4,1
180329,CHEMBL1148,TORSEMIDE,D006973,Hypertension,EFO:0000537,hypertension,4,1
180329,CHEMBL1148,TORSEMIDE,D009203,Myocardial Infarction,EFO:0000612,myocardial infarction,4,1
180329,CHEMBL1148,TORSEMIDE,D020521,Stroke,EFO:0000712,stroke,4,1
181939,CHEMBL1149,LEVOCARNITINE,D001927,Brain Diseases,HP:0001298,Encephalopathy,4,1
181939,CHEMBL1149,LEVOCARNITINE,D007676,"Kidney Failure, Chronic",EFO:0003884,chronic kidney disease,4,1
181939,CHEMBL1149,LEVOCARNITINE,D018908,Muscle Weakness,HP:0001324,Muscle weakness,4,1
182546,CHEMBL1152,PREDNISOLONE ACETATE,D000740,Anemia,MONDO:0002280,anemia,4,1
182546,CHEMBL1152,PREDNISOLONE ACETATE,D003233,"Conjunctivitis, Allergic",EFO:0007141,allergic conjunctivitis,4,1
182546,CHEMBL1152,PREDNISOLONE ACETATE,D007249,Inflammation,MP:0001845,inflammation,4,1
182546,CHEMBL1152,PREDNISOLONE ACETATE,D009103,Multiple Sclerosis,MONDO:0005301,multiple sclerosis,4,1
182546,CHEMBL1152,PREDNISOLONE ACETATE,D065306,Corneal Injuries,HP:0000559,Corneal scarring,4,1
641189,CHEMBL1159650,CLOBETASOL PROPIONATE,D011565,Psoriasis,EFO:0000676,psoriasis,4,1
641189,CHEMBL1159650,CLOBETASOL PROPIONATE,D011565,Psoriasis,EFO:1001494,psoriasis vulgaris,4,1
641189,CHEMBL1159650,CLOBETASOL PROPIONATE,D012871,Skin Diseases,EFO:0000701,skin disease,4,1
17347,CHEMBL116,AMPRENAVIR,D014777,Virus Diseases,EFO:0000763,viral disease,4,1
17347,CHEMBL116,AMPRENAVIR,D015658,HIV Infections,EFO:0000764,HIV infection,4,1
187696,CHEMBL1161,MOMETASONE FUROATE,D001249,Asthma,MONDO:0004979,asthma,4,1
187696,CHEMBL1161,MOMETASONE FUROATE,D006255,"Rhinitis, Allergic, Seasonal",EFO:0003956,seasonal allergic rhinitis,4,1
187696,CHEMBL1161,MOMETASONE FUROATE,D006255,"Rhinitis, Allergic, Seasonal",EFO:0005854,allergic rhinitis,4,1
187696,CHEMBL1161,MOMETASONE FUROATE,D008173,"Lung Diseases, Obstructive",HP:0006536,Airway obstruction,4,1
187696,CHEMBL1161,MOMETASONE FUROATE,D009298,Nasal Polyps,EFO:1000391,Nasal Cavity Polyp,4,1
187696,CHEMBL1161,MOMETASONE FUROATE,D009298,Nasal Polyps,HP:0100582,Nasal polyposis,4,1
187696,CHEMBL1161,MOMETASONE FUROATE,D012871,Skin Diseases,EFO:0000701,skin disease,4,1
187696,CHEMBL1161,MOMETASONE FUROATE,D015508,Nasal Obstruction,HP:0001742,Nasal congestion,4,1
187696,CHEMBL1161,MOMETASONE FUROATE,D065631,"Rhinitis, Allergic",EFO:0005854,allergic rhinitis,4,1
188196,CHEMBL1163,ATAZANAVIR,D014777,Virus Diseases,EFO:0000763,viral disease,4,1
647206,CHEMBL1164729,FEBUXOSTAT,D006073,Gout,EFO:0004274,gout,4,1
647206,CHEMBL1164729,FEBUXOSTAT,D015210,"Arthritis, Gouty",EFO:0004274,gout,4,1
647206,CHEMBL1164729,FEBUXOSTAT,D033461,Hyperuricemia,EFO:0009104,hyperuricemia,4,1
188707,CHEMBL1165,MOEXIPRIL,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease,4,1
644928,CHEMBL1165342,VINCAMINE,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease,4,1
188815,CHEMBL1166,ARGATROBAN,D013921,Thrombocytopenia,HP:0001873,Thrombocytopenia,4,1
188815,CHEMBL1166,ARGATROBAN,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis,4,1
188815,CHEMBL1166,ARGATROBAN,D013927,Thrombosis,MONDO:0000831,thrombotic disease,4,1
189099,CHEMBL1167,SPECTINOMYCIN,D001424,Bacterial Infections,EFO:0000771,bacterial disease,4,1
189203,CHEMBL1168,RAMIPRIL,D002318,Cardiovascular Diseases,EFO:0000319,cardiovascular disease,4,1
189203,CHEMBL1168,RAMIPRIL,D003324,Coronary Artery Disease,EFO:0001645,coronary artery disease,4,1
189203,CHEMBL1168,RAMIPRIL,D003920,Diabetes Mellitus,EFO:0000400,diabetes mellitus,4,1
189203,CHEMBL1168,RAMIPRIL,D006333,Heart Failure,EFO:0000373,congestive heart failure,4,1
189203,CHEMBL1168,RAMIPRIL,D006333,Heart Failure,EFO:0003144,heart failure,4,1
189203,CHEMBL1168,RAMIPRIL,D006973,Hypertension,EFO:0000537,hypertension,4,1
189203,CHEMBL1168,RAMIPRIL,D009203,Myocardial Infarction,EFO:0000612,myocardial infarction,4,1
189203,CHEMBL1168,RAMIPRIL,D009203,Myocardial Infarction,EFO:0008583,acute myocardial infarction,4,1
189203,CHEMBL1168,RAMIPRIL,D020521,Stroke,EFO:0000712,stroke,4,1
190484,CHEMBL1169,AMINOSALICYLIC ACID,D014376,Tuberculosis,MONDO:0018076,tuberculosis,4,1
191342,CHEMBL1172,DESLORATADINE,D006255,"Rhinitis, Allergic, Seasonal",EFO:0003956,seasonal allergic rhinitis,4,1
191342,CHEMBL1172,DESLORATADINE,D006255,"Rhinitis, Allergic, Seasonal",EFO:0005854,allergic rhinitis,4,1
191342,CHEMBL1172,DESLORATADINE,D006967,Hypersensitivity,MONDO:0005271,allergic disease,4,1
191342,CHEMBL1172,DESLORATADINE,D012221,"Rhinitis, Allergic, Perennial",EFO:1001417,"Rhinitis, Allergic, Perennial",4,1
191342,CHEMBL1172,DESLORATADINE,D014581,Urticaria,EFO:0005531,urticaria,4,1
191172,CHEMBL117287,PRUCALOPRIDE,D003248,Constipation,HP:0002019,Constipation,4,1
651088,CHEMBL1173055,RUCAPARIB,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
651088,CHEMBL1173055,RUCAPARIB,D009369,Neoplasms,MONDO:0004992,cancer,4,1
191902,CHEMBL1174,EPTIFIBATIDE,D000789,"Angina, Unstable",EFO:1000985,intermediate coronary syndrome,4,1
191902,CHEMBL1174,EPTIFIBATIDE,D009203,Myocardial Infarction,EFO:0000612,myocardial infarction,4,1
191902,CHEMBL1174,EPTIFIBATIDE,D009203,Myocardial Infarction,EFO:0008583,acute myocardial infarction,4,1
191902,CHEMBL1174,EPTIFIBATIDE,D013927,Thrombosis,HP:0004419,Recurrent thrombophlebitis,4,1
191902,CHEMBL1174,EPTIFIBATIDE,D054058,Acute Coronary Syndrome,EFO:0005672,acute coronary syndrome,4,1
193096,CHEMBL1177,PEMOLINE,D001289,Attention Deficit Disorder with Hyperactivity,EFO:0003888,attention deficit hyperactivity disorder,4,1
193281,CHEMBL117785,TETRABENAZINE,D002819,Chorea,EFO:0004152,chorea,4,1
193281,CHEMBL117785,TETRABENAZINE,D006816,Huntington Disease,MONDO:0007739,Huntington disease,4,1
18694,CHEMBL118,CELECOXIB,D001171,"Arthritis, Juvenile",EFO:0002609,juvenile idiopathic arthritis,4,1
18694,CHEMBL118,CELECOXIB,D001172,"Arthritis, Rheumatoid",EFO:0000685,rheumatoid arthritis,4,1
18694,CHEMBL118,CELECOXIB,D004412,Dysmenorrhea,HP:0100607,Dysmenorrhea,4,1
18694,CHEMBL118,CELECOXIB,D006470,Hemorrhage,MP:0001914,hemorrhage,4,1
18694,CHEMBL118,CELECOXIB,D008881,Migraine Disorders,MONDO:0005277,migraine disorder,4,1
18694,CHEMBL118,CELECOXIB,D009369,Neoplasms,EFO:0000616,neoplasm,4,1
18694,CHEMBL118,CELECOXIB,D009369,Neoplasms,MONDO:0004992,cancer,4,1
18694,CHEMBL118,CELECOXIB,D010003,Osteoarthritis,MONDO:0005178,osteoarthritis,4,1
18694,CHEMBL118,CELECOXIB,D010146,Pain,EFO:0003843,pain,4,1
18694,CHEMBL118,CELECOXIB,D010437,Peptic Ulcer,HP:0004398,Peptic ulcer,4,1
18694,CHEMBL118,CELECOXIB,D010437,Peptic Ulcer,MONDO:0004247,peptic ulcer disease,4,1
18694,CHEMBL118,CELECOXIB,D011125,Adenomatous Polyposis Coli,EFO:0004142,colorectal neoplasm,4,1
18694,CHEMBL118,CELECOXIB,D011125,Adenomatous Polyposis Coli,MONDO:0021056,familial adenomatous polyposis 1,4,1
18694,CHEMBL118,CELECOXIB,D011125,Adenomatous Polyposis Coli,Orphanet:733,Familial adenomatous polyposis,4,1
18694,CHEMBL118,CELECOXIB,D012216,Rheumatic Diseases,EFO:0005755,rheumatic disease,4,1
18694,CHEMBL118,CELECOXIB,D013166,Spondylitis,MONDO:0003937,spondylitis,4,1
18694,CHEMBL118,CELECOXIB,D013167,"Spondylitis, Ankylosing",EFO:0003898,ankylosing spondylitis,4,1
18694,CHEMBL118,CELECOXIB,D020521,Stroke,EFO:0000712,stroke,4,1
18694,CHEMBL118,CELECOXIB,D059787,Acute Pain,EFO:0003843,pain,4,1
657667,CHEMBL1183717,ALMITRINE,D012140,Respiratory Tract Diseases,EFO:0000684,respiratory system disease,4,1
195974,CHEMBL1184,ACETYLCHOLINE CHLORIDE,D002386,Cataract,MONDO:0005129,cataract,4,1
195974,CHEMBL1184,ACETYLCHOLINE CHLORIDE,D015877,Miosis,HP:0000616,Miosis,4,1
196215,CHEMBL1185,ZOLMITRIPTAN,D008881,Migraine Disorders,MONDO:0005277,migraine disorder,4,1
663382,CHEMBL1189432,OLOPATADINE,D005132,Eye Manifestations,EFO:0005751,eye allergy,4,1
663382,CHEMBL1189432,OLOPATADINE,D015508,Nasal Obstruction,HP:0001742,Nasal congestion,4,1
663629,CHEMBL1189679,PALONOSETRON,D009325,Nausea,EFO:0006911,Chemotherapy-induced nausea and vomiting,4,1
663629,CHEMBL1189679,PALONOSETRON,D009325,Nausea,HP:0002018,Nausea,4,1
204115,CHEMBL1191,SULFAMETHIZOLE,D001424,Bacterial Infections,EFO:0000771,bacterial disease,4,1
204115,CHEMBL1191,SULFAMETHIZOLE,D015817,Eye Infections,EFO:1001888,eye infection,4,1
208661,CHEMBL1193,PHENIRAMINE,D006967,Hypersensitivity,MONDO:0005271,allergic disease,4,1
208661,CHEMBL1193,PHENIRAMINE,D011537,Pruritus,HP:0000989,Pruritus,4,1
208749,CHEMBL1194,PRILOCAINE,D010146,Pain,EFO:0003843,pain,4,1
668616,CHEMBL1194666,DIETHYLPROPION,D009765,Obesity,EFO:0001073,obesity,4,1
209224,CHEMBL1198,PRAMOXINE,D006484,Hemorrhoids,EFO:0009552,hemorrhoid,4,1
209224,CHEMBL1198,PRAMOXINE,D011537,Pruritus,HP:0000989,Pruritus,4,1
721,CHEMBL12,DIAZEPAM,D001007,Anxiety,EFO:0005230,anxiety,4,1
721,CHEMBL12,DIAZEPAM,D001007,Anxiety,EFO:0006788,anxiety disorder,4,1
